"Day","Home","Visitor","Hscore","Vscore","Neutral","Diff"
107,1353,1231,61,50,1,11
107,1281,1208,73,70,1,3
107,1416,1187,72,62,1,10
107,1279,1376,76,59,1,17
107,1400,1403,67,66,1,1
107,1389,1351,75,60,1,15
107,1364,1253,95,87,1,8
107,1414,1142,58,51,1,7
107,1438,1393,72,69,1,3
107,1207,1437,72,71,1,1
107,1381,1294,91,83,1,8
107,1326,1278,79,75,1,4
107,1210,1274,70,66,1,4
107,1196,1435,69,63,1,6
107,1124,1243,74,68,1,6
107,1332,1113,91,73,1,18
107,1361,1461,69,66,1,3
107,1322,1309,82,79,1,3
107,1166,1139,87,56,1,31
107,1443,1427,80,67,1,13
107,1242,1328,69,62,1,7
107,1412,1349,73,60,1,13
107,1186,1319,66,60,1,6
107,1425,1428,91,85,1,6
107,1458,1336,75,74,1,1
107,1314,1439,81,73,1,8
107,1249,1358,70,69,1,1
107,1163,1177,94,60,1,34
107,1424,1429,53,74,0,-21
107,1256,1194,75,69,1,6
107,1317,1330,61,55,1,6
107,1285,1451,80,75,1,5
107,1161,1201,72,62,1,10
107,1160,1143,61,58,1,3
108,1153,1374,74,71,1,3
108,1276,1268,79,66,1,13
108,1443,1412,64,60,1,4
108,1104,1280,85,48,1,37
108,1455,1378,68,67,1,1
108,1326,1345,87,78,1,9
108,1397,1196,78,66,1,12
108,1317,1256,54,48,1,6
108,1411,1238,84,81,1,3
108,1325,1405,87,80,1,7
108,1288,1164,82,61,1,21
108,1233,1310,70,64,1,6
108,1311,1322,88,76,1,12
108,1207,1371,66,58,1,8
108,1228,1353,90,68,1,22
108,1329,1124,83,74,1,9
108,1286,1381,80,77,1,3
108,1116,1281,70,64,1,6
108,1222,1408,77,52,1,25
108,1138,1103,81,74,1,7
108,1213,1370,81,47,1,34
108,1193,1389,52,47,1,5
108,1333,1332,75,64,1,11
108,1234,1458,62,57,1,5
108,1199,1314,69,66,1,3
108,1364,1413,71,55,1,16
108,1101,1249,93,71,1,22
108,1166,1163,59,56,1,3
108,1341,1212,75,63,1,12
108,1361,1305,77,70,1,7
108,1261,1279,76,73,1,3
108,1186,1285,78,50,1,28
108,1272,1416,70,62,1,8
108,1308,1430,78,62,1,16
108,1160,1425,72,70,1,2
108,1414,1415,78,61,1,17
108,1429,1161,62,50,1,12
109,1216,1262,64,50,0,14
109,1313,1288,71,63,1,8
109,1104,1397,73,68,1,5
109,1326,1276,68,67,1,1
109,1153,1455,60,59,1,1
109,1228,1234,82,71,1,11
109,1261,1116,78,71,1,7
109,1233,1193,60,51,1,9
109,1222,1272,76,74,1,2
109,1411,1341,80,61,1,19
109,1361,1429,68,57,1,11
109,1400,1329,91,86,1,5
109,1207,1166,73,48,1,25
109,1325,1138,84,69,1,15
109,1186,1286,65,55,1,10
109,1210,1199,80,75,1,5
109,1317,1443,61,57,1,4
109,1101,1311,79,45,1,34
109,1213,1308,74,56,1,18
109,1333,1160,70,68,1,2
109,1364,1414,79,63,1,16
110,1382,1433,74,65,1,9
110,1159,1259,85,72,0,13
110,1104,1261,80,79,1,1
110,1222,1153,91,54,1,37
110,1228,1326,91,88,1,3
